CV Name,Method,Success,Processing Time (ms),Time Per Publication (ms),Total Publications,Verified Publications,Verified With Author Match,Precision,Recall,F1 Score,Verification Accuracy,Publication Count Accuracy,Link Provision Rate,Citation Count Availability,Metadata Richness,Input Tokens,Output Tokens,Total Tokens,API Calls,Ground Truth CV Size,Ground Truth Publications,Error,,,,,Method,Processing Time (ms)
staffportal-curtin-edu-au-staff-profile-view-sarina-claassens-327ea294-...,Traditional,TRUE,48031.11,1298.14,37,36,36,0.973,0.973,0.973,0.973,1,1,0,0.4,6660,4440,11100,74,10354,37,,,,,,Traditional,48031.11
staffportal-curtin-edu-au-staff-profile-view-sarina-claassens-327ea294-...,Gemini AI,TRUE,24716.16,668,37,37,37,1,1,1,1,1,1,0,0.4,12950,5550,18500,8,10354,37,,,,,,Gemini AI,24716.16
staffportal-curtin-edu-au-staff-profile-view-sarina-claassens-327ea294-...,Claude AI,TRUE,980.39,,,,,0,0,0,0,0,0,0,0,,,,,10354,37,,,,,,Claude AI,980.39
staffportal-curtin-edu-au-staff-profile-view-sarina-claassens-327ea294-...,ChatGPT AI,TRUE,73647.78,1990.48,37,37,37,1,1,1,1,1,1,0,0.4,12950,5550,18500,8,10354,37,,,,,,ChatGPT AI,73647.78
staffportal-curtin-edu-au-staff-profile-view-sarina-claassens-327ea294-...,Grok AI,TRUE,56404.05,1524.43,37,37,37,1,1,1,1,1,1,0,0.4,12950,5550,18500,8,10354,37,,,,,,Grok AI,56404.05
staffportal-curtin-edu-au-staff-profile-view-steven-reddy-388571d7-...,Traditional,TRUE,260310.19,1328.11,196,163,161,0.719,1,0.837,0.888,1,1,0,0.4,35280,23520,58800,392,55299,196,,,,,,Traditional,260310.19
staffportal-curtin-edu-au-staff-profile-view-steven-reddy-388571d7-...,Gemini AI,TRUE,133609.07,,,,,0,0,0,0.281,0,0,0,0,,,,,55299,196,,,,,,Gemini AI,133609.07
staffportal-curtin-edu-au-staff-profile-view-steven-reddy-388571d7-...,Claude AI,FALSE,300001.24,,,,,0,0,0,0.281,0,,,,,,,,55299,196,Timeout,,,,,Claude AI,300001.24
staffportal-curtin-edu-au-staff-profile-view-steven-reddy-388571d7-...,ChatGPT AI,FALSE,300004.61,,,,,0,0,0,0.281,0,,,,,,,,55299,196,Timeout,,,,,ChatGPT AI,300004.61
staffportal-curtin-edu-au-staff-profile-view-steven-reddy-388571d7-...,Grok AI,FALSE,300015.97,,,,,0,0,0,0.281,0,,,,,,,,55299,196,Timeout,,,,,Grok AI,300015.97
staffportal-curtin-edu-au-staff-profile-view-V-Pareek-...,Traditional,TRUE,251240.12,1231.57,204,161,158,0.789,0.91,0.845,0.922,1,1,0,0.4,36720,24480,61200,408,48372,204,,,,,,Traditional,251240.12
staffportal-curtin-edu-au-staff-profile-view-V-Pareek-...,Gemini AI,TRUE,130555.62,,,,,0,0,0,0.132,0,0,0,0,,,,,48372,204,,,,,,Gemini AI,130555.62
staffportal-curtin-edu-au-staff-profile-view-V-Pareek-...,Claude AI,FALSE,300000.92,,,,,0,0,0,0.132,0,,,,,,,,48372,204,Timeout,,,,,Claude AI,300000.92
staffportal-curtin-edu-au-staff-profile-view-V-Pareek-...,ChatGPT AI,FALSE,300004.12,,,,,0,0,0,0.132,0,,,,,,,,48372,204,Timeout,,,,,ChatGPT AI,300004.12
staffportal-curtin-edu-au-staff-profile-view-V-Pareek-...,Grok AI,TRUE,281697.17,1380.87,204,200,200,0.868,1,0.929,0.887,1,1,0,0.4,71400,30600,102000,41,48372,204,,,,,,Grok AI,281697.17
stevekelman,Traditional,TRUE,57040.18,1213.62,47,11,11,0.234,0.306,0.265,0.468,1,1,0,0.4,8460,5640,14100,94,10648,47,,,,,,Traditional,57040.18
stevekelman,Gemini AI,TRUE,23238.48,484.13,48,48,48,0.75,1,0.857,0.766,0.979,1,0,0.4,16800,7200,24000,10,10648,47,,,,,,Gemini AI,23238.48
stevekelman,Claude AI,TRUE,104753.92,2182.37,48,48,48,0.75,1,0.857,0.766,0.979,1,0,0.4,16800,7200,24000,10,10648,47,,,,,,Claude AI,104753.92
stevekelman,ChatGPT AI,TRUE,83668.54,1673.37,50,44,44,0.72,1,0.837,0.886,0.94,1,0,0.4,17500,7500,25000,10,10648,47,,,,,,ChatGPT AI,83668.54
stevekelman,Grok AI,TRUE,73694.76,1535.31,48,47,47,0.75,1,0.857,0.787,0.979,1,0,0.4,16800,7200,24000,10,10648,47,,,,,,Grok AI,73694.76
TE NING CHANG,Traditional,TRUE,5428.26,1809.42,3,1,,0.333,1,0.5,1,1,1,0,0.4,540,360,900,6,9089,3,,,,,,Traditional,5428.26
TE NING CHANG,Gemini AI,TRUE,8771.91,730.99,12,4,2,0.083,1,0.154,1,0.25,1,0,0.4,4200,1800,6000,3,9089,3,,,,,,Gemini AI,8771.91
TE NING CHANG,Claude AI,TRUE,24866.1,2486.61,10,1,1,0.1,1,0.182,0.767,0.3,1,0,0.4,3500,1500,5000,2,9089,3,,,,,,Claude AI,24866.1
TE NING CHANG,ChatGPT AI,TRUE,18223.7,1518.64,12,1,1,0.083,1,0.154,0.75,0.25,1,0,0.4,4200,1800,6000,3,9089,3,,,,,,ChatGPT AI,18223.7
TE NING CHANG,Grok AI,TRUE,38613.07,3217.76,12,7,7,0.083,1,0.154,0.75,0.25,1,0,0.4,4200,1800,6000,3,9089,3,,,,,,Grok AI,38613.07
thumbnail,Traditional,TRUE,4257.56,,,,,1,1,1,1,1,0,0,0,,,,,1886,,,,,,,Traditional,4257.56
thumbnail,Gemini AI,TRUE,4140.82,,,,,1,1,1,1,1,0,0,0,,,,,1886,,,,,,,Gemini AI,4140.82
thumbnail,Claude AI,TRUE,6225.57,,,,,1,1,1,1,1,0,0,0,,,,,1886,,,,,,,Claude AI,6225.57
thumbnail,ChatGPT AI,TRUE,4268.17,,,,,1,1,1,1,1,0,0,0,,,,,1886,,,,,,,ChatGPT AI,4268.17
thumbnail,Grok AI,TRUE,15662.93,,,,,1,1,1,1,1,0,0,0,,,,,1886,,,,,,,Grok AI,15662.93
www-hks-harvard-edu-faculty-deirdre-bloome#publications-tab...,Traditional,TRUE,1532.87,,,,,1,1,1,1,1,0,0,0,,,,,2101,,,,,,,Traditional,1532.87
www-hks-harvard-edu-faculty-deirdre-bloome#publications-tab...,Gemini AI,TRUE,1376.74,,,,,1,1,1,1,1,0,0,0,,,,,2101,,,,,,,Gemini AI,1376.74
www-hks-harvard-edu-faculty-deirdre-bloome#publications-tab...,Claude AI,TRUE,3988.36,,,,,1,1,1,1,1,0,0,0,,,,,2101,,,,,,,Claude AI,3988.36
www-hks-harvard-edu-faculty-deirdre-bloome#publications-tab...,ChatGPT AI,TRUE,2398.92,2398.92,1,,,0,1,0,0,0,1,0,0.4,350,150,500,1,2101,,,,,,,ChatGPT AI,2398.92
www-hks-harvard-edu-faculty-deirdre-bloome#publications-tab...,Grok AI,TRUE,8701.62,,,,,1,1,1,1,1,0,0,0,,,,,2101,,,,,,,Grok AI,8701.62
www-hks-harvard-edu-faculty-graham-allison...,Traditional,TRUE,1566.51,,,,,1,1,1,1,1,0,0,0,,,,,4475,,,,,,,Traditional,1566.51
www-hks-harvard-edu-faculty-graham-allison...,Gemini AI,TRUE,4425.45,1106.36,4,4,4,0,1,0,0,0,1,0,0.4,1400,600,2000,1,4475,,,,,,,Gemini AI,4425.45
www-hks-harvard-edu-faculty-graham-allison...,Claude AI,TRUE,12451.74,3112.93,4,4,4,0,1,0,0,0,1,0,0.4,1400,600,2000,1,4475,,,,,,,Claude AI,12451.74
www-hks-harvard-edu-faculty-graham-allison...,ChatGPT AI,TRUE,8444.03,2111.01,4,4,4,0,1,0,0,0,1,0,0.4,1400,600,2000,1,4475,,,,,,,ChatGPT AI,8444.03
www-hks-harvard-edu-faculty-graham-allison...,Grok AI,TRUE,13172.07,3293.02,4,4,4,0,1,0,0,0,1,0,0.4,1400,600,2000,1,4475,,,,,,,Grok AI,13172.07
www-rmit-edu-vn-profiles-d-joshua-dwight...,Traditional,TRUE,2516.12,,,,,1,1,1,1,1,0,0,0,,,,,2364,,,,,,,Traditional,2516.12
www-rmit-edu-vn-profiles-d-joshua-dwight...,Gemini AI,TRUE,1404.48,,,,,1,1,1,1,1,0,0,0,,,,,2364,,,,,,,Gemini AI,1404.48
www-rmit-edu-vn-profiles-d-joshua-dwight...,Claude AI,TRUE,3046.38,,,,,1,1,1,1,1,0,0,0,,,,,2364,,,,,,,Claude AI,3046.38
www-rmit-edu-vn-profiles-d-joshua-dwight...,ChatGPT AI,TRUE,1848.68,,,,,1,1,1,1,1,0,0,0,,,,,2364,,,,,,,ChatGPT AI,1848.68
www-rmit-edu-vn-profiles-d-joshua-dwight...,Grok AI,TRUE,8943.75,,,,,1,1,1,1,1,0,0,0,,,,,2364,,,,,,,Grok AI,8943.75
www-rmit-edu-vn-profiles-d-minh-dinh4...,Traditional,TRUE,2372.7,,,,,1,1,1,1,1,0,0,0,,,,,3115,,,,,,,Traditional,2372.7
www-rmit-edu-vn-profiles-d-minh-dinh4...,Gemini AI,TRUE,1569.12,,,,,1,1,1,1,1,0,0,0,,,,,3115,,,,,,,Gemini AI,1569.12
www-rmit-edu-vn-profiles-d-minh-dinh4...,Claude AI,TRUE,3471.45,,,,,1,1,1,1,1,0,0,0,,,,,3115,,,,,,,Claude AI,3471.45
www-rmit-edu-vn-profiles-d-minh-dinh4...,ChatGPT AI,TRUE,1748.56,,,,,1,1,1,1,1,0,0,0,,,,,3115,,,,,,,ChatGPT AI,1748.56
www-rmit-edu-vn-profiles-d-minh-dinh4...,Grok AI,TRUE,15155.61,,,,,1,1,1,1,1,0,0,0,,,,,3115,,,,,,,Grok AI,15155.61
www-rmit-edu-vn-profiles-d-tri-dangtran...,Traditional,TRUE,2606.72,,,,,1,1,1,1,1,0,0,0,,,,,2288,,,,,,,Traditional,2606.72
www-rmit-edu-vn-profiles-d-tri-dangtran...,Gemini AI,TRUE,2642.34,660.59,4,,,0,1,0,0,0,1,0,0.4,1400,600,2000,1,2288,,,,,,,Gemini AI,2642.34
www-rmit-edu-vn-profiles-d-tri-dangtran...,Claude AI,TRUE,3145.5,,,,,1,1,1,1,1,0,0,0,,,,,2288,,,,,,,Claude AI,3145.5
www-rmit-edu-vn-profiles-d-tri-dangtran...,ChatGPT AI,TRUE,2189.11,,,,,1,1,1,1,1,0,0,0,,,,,2288,,,,,,,ChatGPT AI,2189.11
www-rmit-edu-vn-profiles-d-tri-dangtran...,Grok AI,TRUE,22794.51,5698.63,4,4,4,0,1,0,0,0,1,0,0.4,1400,600,2000,1,2288,,,,,,,Grok AI,22794.51
www-rmit-edu-vn-profiles-h-anh-hoang62...,Traditional,TRUE,2550.97,,,,,1,1,1,1,1,0,0,0,,,,,563,,,,,,,Traditional,2550.97
www-rmit-edu-vn-profiles-h-anh-hoang62...,Gemini AI,TRUE,1726.25,,,,,1,1,1,1,1,0,0,0,,,,,563,,,,,,,Gemini AI,1726.25
www-rmit-edu-vn-profiles-h-anh-hoang62...,Claude AI,TRUE,3694.03,,,,,1,1,1,1,1,0,0,0,,,,,563,,,,,,,Claude AI,3694.03
www-rmit-edu-vn-profiles-h-anh-hoang62...,ChatGPT AI,TRUE,2505.3,,,,,1,1,1,1,1,0,0,0,,,,,563,,,,,,,ChatGPT AI,2505.3
www-rmit-edu-vn-profiles-h-anh-hoang62...,Grok AI,TRUE,8849.99,,,,,1,1,1,1,1,0,0,0,,,,,563,,,,,,,Grok AI,8849.99
www-rmit-edu-vn-profiles-n-thao-nguyenhieu...,Traditional,TRUE,2442.29,,,,,1,1,1,1,1,0,0,0,,,,,2046,,,,,,,Traditional,2442.29
www-rmit-edu-vn-profiles-n-thao-nguyenhieu...,Gemini AI,TRUE,1435.6,,,,,1,1,1,1,1,0,0,0,,,,,2046,,,,,,,Gemini AI,1435.6
www-rmit-edu-vn-profiles-n-thao-nguyenhieu...,Claude AI,TRUE,3308.16,,,,,1,1,1,1,1,0,0,0,,,,,2046,,,,,,,Claude AI,3308.16
www-rmit-edu-vn-profiles-n-thao-nguyenhieu...,ChatGPT AI,TRUE,1858.7,,,,,1,1,1,1,1,0,0,0,,,,,2046,,,,,,,ChatGPT AI,1858.7
www-rmit-edu-vn-profiles-n-thao-nguyenhieu...,Grok AI,TRUE,14713.21,,,,,1,1,1,1,1,0,0,0,,,,,2046,,,,,,,Grok AI,14713.21
www-rmit-edu-vn-profiles-p-hung-phamviet2...,Traditional,TRUE,2396.03,,,,,1,1,1,1,1,0,0,0,,,,,2046,,,,,,,Traditional,2396.03
www-rmit-edu-vn-profiles-p-hung-phamviet2...,Gemini AI,TRUE,1457.97,,,,,1,1,1,1,1,0,0,0,,,,,2046,,,,,,,Gemini AI,1457.97
www-rmit-edu-vn-profiles-p-hung-phamviet2...,Claude AI,TRUE,3747.69,,,,,1,1,1,1,1,0,0,0,,,,,2046,,,,,,,Claude AI,3747.69
www-rmit-edu-vn-profiles-p-hung-phamviet2...,ChatGPT AI,TRUE,1818.43,,,,,1,1,1,1,1,0,0,0,,,,,2046,,,,,,,ChatGPT AI,1818.43
www-rmit-edu-vn-profiles-p-hung-phamviet2...,Grok AI,TRUE,19499.27,,,,,1,1,1,1,1,0,0,0,,,,,2046,,,,,,,Grok AI,19499.27
www-rmit-edu-vn-profiles-s-ben-scott...,Traditional,TRUE,2689.17,,,,,1,1,1,1,1,0,0,0,,,,,1456,,,,,,,Traditional,2689.17
www-rmit-edu-vn-profiles-s-ben-scott...,Gemini AI,TRUE,1406.22,,,,,1,1,1,1,1,0,0,0,,,,,1456,,,,,,,Gemini AI,1406.22
www-rmit-edu-vn-profiles-s-ben-scott...,Claude AI,TRUE,3091.85,,,,,1,1,1,1,1,0,0,0,,,,,1456,,,,,,,Claude AI,3091.85
www-rmit-edu-vn-profiles-s-ben-scott...,ChatGPT AI,TRUE,1758.05,,,,,1,1,1,1,1,0,0,0,,,,,1456,,,,,,,ChatGPT AI,1758.05
www-rmit-edu-vn-profiles-s-ben-scott...,Grok AI,TRUE,11659.1,,,,,1,1,1,1,1,0,0,0,,,,,1456,,,,,,,Grok AI,11659.1
www-rmit-edu-vn-profiles-s-ushik-shrestha...,Traditional,TRUE,2544.59,,,,,1,1,1,1,1,0,0,0,,,,,2102,,,,,,,Traditional,2544.59
www-rmit-edu-vn-profiles-s-ushik-shrestha...,Gemini AI,TRUE,1408.19,,,,,1,1,1,1,1,0,0,0,,,,,2102,,,,,,,Gemini AI,1408.19
www-rmit-edu-vn-profiles-s-ushik-shrestha...,Claude AI,TRUE,3091.15,,,,,1,1,1,1,1,0,0,0,,,,,2102,,,,,,,Claude AI,3091.15
www-rmit-edu-vn-profiles-s-ushik-shrestha...,ChatGPT AI,TRUE,1760.21,,,,,1,1,1,1,1,0,0,0,,,,,2102,,,,,,,ChatGPT AI,1760.21
www-rmit-edu-vn-profiles-s-ushik-shrestha...,Grok AI,TRUE,20143.02,,,,,1,1,1,1,1,0,0,0,,,,,2102,,,,,,,Grok AI,20143.02
zzzzzzzz,Traditional,TRUE,4664.05,2332.02,2,1,1,0.5,1,0.667,1,1,1,0,0.4,360,240,600,4,6743,2,,,,,,Traditional,4664.05
zzzzzzzz,Gemini AI,TRUE,7004.48,778.28,9,1,1,0.111,1,0.2,0.611,0.222,1,0,0.4,3150,1350,4500,2,6743,2,,,,,,Gemini AI,7004.48
zzzzzzzz,Claude AI,TRUE,12874.88,4291.63,3,1,1,0.333,1,0.5,0.833,0.667,1,0,0.4,1050,450,1500,1,6743,2,,,,,,Claude AI,12874.88
zzzzzzzz,ChatGPT AI,TRUE,7063.79,2354.6,3,1,1,0.333,1,0.5,0.833,0.667,1,0,0.4,1050,450,1500,1,6743,2,,,,,,ChatGPT AI,7063.79
zzzzzzzz,Grok AI,TRUE,15835.22,5278.41,3,1,1,0.333,1,0.5,0.833,0.667,1,0,0.4,1050,450,1500,1,6743,2,,,,,,Grok AI,15835.22
